,files,make,model,year,id
4710,Ford_Explorer_2014_32_17_290_35_6_78_71_197_17_4WD_7_4_SUV_FjI.jpg,Ford,Explorer,2014,FjI.jpg
61407,Tesla_Model S_2015_75_19_320_nan_nan_77_56_196_nan_AWD_5_4_4dr_Fkm.jpg,Tesla,Model S,2015,Fkm.jpg
63590,Kia_Sedona_2015_32_18_270_33_6_78_69_201_18_FWD_8_4_Van_FlJ.jpg,Kia,Sedona,2015,FlJ.jpg
13094,Land Rover_Range Rover Velar_2020_58_19_240_20_4_76_65_188_21_4WD_5_4_SUV_FlV.jpg,Land Rover,Range Rover Velar,2020,FlV.jpg
34199,Chevrolet_Suburban_2014_46_17_320_53_8_79_76_nan_15_RWD_9_4_SUV_Fmu.jpg,Chevrolet,Suburban,2014,Fmu.jpg
31237,Chevrolet_Equinox_2015_26_17_180_24_4_72_66_187_20_AWD_5_4_SUV_FnV.jpg,Chevrolet,Equinox,2015,FnV.jpg
49194,Lincoln_Continental_1998_37_16_260_46_8_73_56_208_17_FWD_5_4_4dr_FoX.jpg,Lincoln,Continental,1998,FoX.jpg
54719,Porsche_718_2020_99_20_410_40_6_71_50_175_nan_RWD_2_2_2dr_FoY.jpg,Porsche,718,2020,FoY.jpg
4515,Ford_Transit Connect Wagon_2013_24_15_130_20_4_70_79_180_22_FWD_5_4_Van_FoZ.jpg,Ford,Transit Connect Wagon,2013,FoZ.jpg
4484,Honda_Ridgeline_2011_29_17_250_35_6_77_70_207_15_4WD_5_4_Pickup_Frb.jpg,Honda,Ridgeline,2011,Frb.jpg
57266,Honda_Fit_2014_36_15_120_nan_nan_67_62_162_nan_FWD_5_4_4dr_Frz.jpg,Honda,Fit,2014,Frz.jpg
51818,Audi_Q7_2014_52_19_240_30_6_78_68_200_19_AWD_7_4_SUV_FsC.jpg,Audi,Q7,2014,FsC.jpg
8029,INFINITI_QX60_2019_48_18_290_35_6_77_68_200_19_AWD_7_4_SUV_Fuq.jpg,INFINITI,QX60,2019,Fuq.jpg
13540,Nissan_Frontier_2011_29_18_260_40_6_72_73_nan_15_RWD_5_4_Pickup_Fwb.jpg,Nissan,Frontier,2011,Fwb.jpg
49454,Mazda_MX-5 Miata_2015_27_17_150_20_4_67_49_157_21_RWD_2_2_Convertible_Fwc.jpg,Mazda,MX-5 Miata,2015,Fwc.jpg
15507,Lincoln_Nautilus_2020_63_21_330_27_6_76_66_190_19_AWD_5_4_SUV_FxQ.jpg,Lincoln,Nautilus,2020,FxQ.jpg
53021,Buick_Regal_2020_35_19_250_20_4_73_57_192_nan_FWD_5_4_4dr_FyI.jpg,Buick,Regal,2020,FyI.jpg
28135,Bentley_Flying Spur_2012_184_19_550_60_12_77_55_208_11_AWD_5_4_4dr_FzA.jpg,Bentley,Flying Spur,2012,FzA.jpg
57949,Mercedes-Benz_CLS Class_2016_107_19_570_55_8_74_55_196_16_AWD_4_4_4dr_Fze.jpg,Mercedes-Benz,CLS Class,2016,Fze.jpg
48210,Nissan_Sentra_2012_17_15_140_20_4_70_59_179_27_FWD_5_4_4dr_Fzm.jpg,Nissan,Sentra,2012,Fzm.jpg
40609,Tesla_Model S_2016_73_19_510_nan_nan_77_56_196_nan_AWD_5_4_4dr_GAA.jpg,Tesla,Model S,2016,GAA.jpg
21263,Toyota_Camry_2012_22_16_170_25_4_71_57_189_25_FWD_5_4_4dr_GBF.jpg,Toyota,Camry,2012,GBF.jpg
41611,Bentley_Continental GT_2012_212_20_560_60_12_76_55_189_12_AWD_4_2_Convertible_GCw.jpg,Bentley,Continental GT,2012,GCw.jpg
61007,Dodge_Grand Caravan_2015_21_17_280_36_6_78_68_202_17_FWD_7_4_Van_GDD.jpg,Dodge,Grand Caravan,2015,GDD.jpg
59164,Nissan_GT-R_2013_106_20_540_38_6_74_53_183_16_AWD_4_2_2dr_GDv.jpg,Nissan,GT-R,2013,GDv.jpg
60383,Mitsubishi_Outlander Sport_2012_19_16_140_20_4_69_64_169_25_FWD_5_4_SUV_GFO.jpg,Mitsubishi,Outlander Sport,2012,GFO.jpg
59158,Nissan_Altima_2012_24_17_170_25_4_70_55_180_23_FWD_5_2_2dr_GFP.jpg,Nissan,Altima,2012,GFP.jpg
64044,Lincoln_Continental_2001_39_16_270_46_8_73_56_208_17_FWD_6_4_4dr_GFW.jpg,Lincoln,Continental,2001,GFW.jpg
54494,Cadillac_XTS_2012_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_GGg.jpg,Cadillac,XTS,2012,GGg.jpg
28732,Dodge_Durango_2016_41_20_290_36_6_75_70_201_19_RWD_7_4_SUV_GGt.jpg,Dodge,Durango,2016,GGt.jpg
10313,Kia_Optima_2015_24_17_190_24_4_72_57_190_23_FWD_5_4_4dr_GIJ.jpg,Kia,Optima,2015,GIJ.jpg
37096,Hyundai_Ioniq_2020_23_15_130_16_4_71_56_176_57_FWD_5_4_4dr_GIx.jpg,Hyundai,Ioniq,2020,GIx.jpg
63328,Mercedes-Benz_Metris_2016_28_17_200_20_4_75_75_202_21_RWD_2_3_Van_GJA.jpg,Mercedes-Benz,Metris,2016,GJA.jpg
50576,BMW_X3_2017_40_18_240_20_4_74_66_183_21_RWD_5_4_SUV_GJO.jpg,BMW,X3,2017,GJO.jpg
16023,Lexus_IS_2016_37_17_240_20_4_71_56_183_22_RWD_5_4_4dr_GLQ.jpg,Lexus,IS,2016,GLQ.jpg
43330,Mazda_CX-9_2012_35_20_270_37_6_76_68_200_16_AWD_7_4_SUV_GLn.jpg,Mazda,CX-9,2012,GLn.jpg
58375,Chevrolet_Blazer_2020_34_18_230_20_4_76_67_191_nan_AWD_5_4_SUV_GOl.jpg,Chevrolet,Blazer,2020,GOl.jpg
18709,Kia_Sportage_2015_25_18_180_24_4_73_64_174_21_FWD_5_4_SUV_GOz.jpg,Kia,Sportage,2015,GOz.jpg
10151,Mazda_MAZDA3_2019_25_18_180_25_4_70_56_175_24_AWD_5_4_4dr_GPi.jpg,Mazda,MAZDA3,2019,GPi.jpg
4797,Acura_TLX_2016_31_17_200_24_4_73_57_190_24_FWD_5_4_4dr_GQY.jpg,Acura,TLX,2016,GQY.jpg
5352,Subaru_BRZ_2016_28_17_200_20_4_69_50_166_25_RWD_4_2_2dr_GUS.jpg,Subaru,BRZ,2016,GUS.jpg
54061,Nissan_Versa_2012_13_15_100_16_4_66_59_175_30_FWD_5_4_4dr_GUZ.jpg,Nissan,Versa,2012,GUZ.jpg
48336,Toyota_Sequoia_2020_62_20_380_57_8_79_77_205_13_4WD_8_4_SUV_GVF.jpg,Toyota,Sequoia,2020,GVF.jpg
45194,Lexus_LX_2013_81_20_380_57_8_77_75_197_12_4WD_8_4_SUV_GXl.jpg,Lexus,LX,2013,GXl.jpg
10933,BMW_X5_2013_56_18_260_30_6_76_69_191_nan_AWD_5_4_SUV_Gap.jpg,BMW,X5,2013,Gap.jpg
23981,Volkswagen_Jetta_2015_20_16_170_18_4_70_57_183_25_FWD_5_4_4dr_Gaq.jpg,Volkswagen,Jetta,2015,Gaq.jpg
24340,GMC_Terrain_2015_37_18_180_24_4_72_66_185_20_AWD_5_4_SUV_Gcj.jpg,GMC,Terrain,2015,Gcj.jpg
13537,Jeep_Cherokee_2014_26_18_180_24_4_73_66_182_21_4WD_5_4_SUV_GfL.jpg,Jeep,Cherokee,2014,GfL.jpg
17260,smart_fortwo_2012_17_15_700_10_3_61_60_106_34_RWD_2_2_Convertible_Ggi.jpg,smart,fortwo,2012,Ggi.jpg
54179,Buick_Envision_2017_39_18_190_25_4_72_66_183_21_AWD_5_4_SUV_GiA.jpg,Buick,Envision,2017,GiA.jpg
47361,BMW_X5_2016_57_19_250_30_6_76_69_192_23_AWD_5_4_SUV_GlA.jpg,BMW,X5,2016,GlA.jpg
15263,Lexus_LS_2017_75_18_360_46_8_73_58_200_16_AWD_5_4_4dr_GoK.jpg,Lexus,LS,2017,GoK.jpg
34933,Subaru_Legacy_2017_21_17_170_25_4_72_59_188_25_AWD_5_4_4dr_GqA.jpg,Subaru,Legacy,2017,GqA.jpg
63336,Audi_Q3_2016_33_18_200_20_4_72_62_172_20_FWD_5_4_SUV_GsM.jpg,Audi,Q3,2016,GsM.jpg
29843,Lexus_GX_2019_52_18_300_46_8_74_74_189_15_4WD_7_4_SUV_GsU.jpg,Lexus,GX,2019,GsU.jpg
42538,Land Rover_Range Rover Evoque_2015_57_20_240_20_4_74_63_171_21_4WD_5_2_SUV_Gso.jpg,Land Rover,Range Rover Evoque,2015,Gso.jpg
469,Honda_Clarity_2019_36_18_160_nan_nan_73_58_192_nan_FWD_5_4_4dr_Gsp.jpg,Honda,Clarity,2019,Gsp.jpg
5400,Audi_A6_2016_46_18_250_20_4_73_57_194_24_FWD_5_4_4dr_Gsp.jpg,Audi,A6,2016,Gsp.jpg
26093,Aston Martin_Vanquish_2016_287_20_560_60_12_75_50_186_13_RWD_2_2_2dr_GtK.jpg,Aston Martin,Vanquish,2016,GtK.jpg
1393,Rolls-Royce_Dawn_2020_346_20_560_66_12_76_59_208_12_RWD_4_2_Convertible_GwL.jpg,Rolls-Royce,Dawn,2020,GwL.jpg
9029,Nissan_NV200_2015_20_15_130_20_4_68_73_186_24_FWD_2_4_Van_GwM.jpg,Nissan,NV200,2015,GwM.jpg
31995,Jaguar_XF_2015_50_18_240_20_4_71_57_195_19_RWD_5_4_4dr_GwU.jpg,Jaguar,XF,2015,GwU.jpg
33206,Dodge_Challenger_2012_29_18_370_57_8_75_57_197_16_RWD_5_2_2dr_GxS.jpg,Dodge,Challenger,2012,GxS.jpg
10915,Ford_Transit Connect Wagon_2012_23_15_130_20_4_70_79_180_22_FWD_5_4_Van_GxS.jpg,Ford,Transit Connect Wagon,2012,GxS.jpg
40943,Volvo_V60_2019_38_17_250_20_4_72_56_187_24_FWD_5_4_4dr_Gxu.jpg,Volvo,V60,2019,Gxu.jpg
11245,Audi_Q7_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_GzW.jpg,Audi,Q7,2020,GzW.jpg
23022,Honda_Passport_2019_38_20_280_35_6_78_72_190_19_AWD_5_4_SUV_Gzm.jpg,Honda,Passport,2019,Gzm.jpg
53862,Acura_MDX_2013_43_18_300_37_6_78_68_191_nan_AWD_7_4_SUV_HCv.jpg,Acura,MDX,2013,HCv.jpg
58397,Nissan_NV200_2020_22_15_130_20_4_68_73_186_24_FWD_2_4_Van_HDv.jpg,Nissan,NV200,2020,HDv.jpg
2793,BMW_X5_2017_56_19_300_30_6_76_69_192_18_RWD_5_4_SUV_HFH.jpg,BMW,X5,2017,HFH.jpg
54753,Honda_Odyssey_2014_32_17_240_35_6_79_68_202_19_FWD_8_4_Van_HFf.jpg,Honda,Odyssey,2014,HFf.jpg
46776,Kia_Sportage_2014_25_18_180_24_4_73_64_174_nan_FWD_5_4_SUV_HFu.jpg,Kia,Sportage,2014,HFu.jpg
29198,Aston Martin_DBS_2011_268_20_510_59_12_75_50_185_11_RWD_2_2_2dr_HGI.jpg,Aston Martin,DBS,2011,HGI.jpg
12876,Dodge_Challenger_2014_30_18_370_57_8_75_57_197_15_RWD_5_2_2dr_HHS.jpg,Dodge,Challenger,2014,HHS.jpg
4147,Mercedes-Benz_GLA Class_2020_36_18_200_20_4_71_60_173_23_AWD_5_4_SUV_HIZ.jpg,Mercedes-Benz,GLA Class,2020,HIZ.jpg
33946,Mercedes-Benz_CLS Class_2020_81_19_420_30_6_74_56_199_21_AWD_5_4_4dr_HJf.jpg,Mercedes-Benz,CLS Class,2020,HJf.jpg
32514,Jaguar_XF_2012_53_18_380_50_8_75_57_195_16_RWD_5_4_4dr_HKP.jpg,Jaguar,XF,2012,HKP.jpg
45889,Maserati_Levante_2019_75_19_340_30_6_77_66_197_15_AWD_5_4_SUV_HKc.jpg,Maserati,Levante,2019,HKc.jpg
61351,Jeep_Wrangler_2013_22_17_280_36_6_73_70_152_17_4WD_4_2_SUV_HLU.jpg,Jeep,Wrangler,2013,HLU.jpg
26210,Toyota_Tundra_2016_36_18_310_46_8_79_76_228_14_4WD_6_4_Pickup_HRS.jpg,Toyota,Tundra,2016,HRS.jpg
12402,Mazda_MAZDA3_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_HSS.jpg,Mazda,MAZDA3,2020,HSS.jpg
14848,Nissan_Rogue Sport_2020_24_16_140_20_4_72_63_172_24_AWD_5_4_SUV_HSY.jpg,Nissan,Rogue Sport,2020,HSY.jpg
51032,Subaru_Outback_2016_24_17_170_25_4_72_66_189_25_AWD_5_4_SUV_HTv.jpg,Subaru,Outback,2016,HTv.jpg
5407,MINI_Cooper Countryman_2017_28_17_130_15_3_71_61_169_22_AWD_5_4_SUV_HUM.jpg,MINI,Cooper Countryman,2017,HUM.jpg
58088,Volvo_XC90_2011_38_18_230_32_6_74_70_189_16_AWD_7_4_SUV_HVk.jpg,Volvo,XC90,2011,HVk.jpg
2874,INFINITI_Q50_2019_37_17_200_20_4_71_57_189_22_AWD_5_4_4dr_HVp.jpg,INFINITI,Q50,2019,HVp.jpg
14566,Chevrolet_Impala_2017_27_18_190_25_4_73_58_201_22_FWD_5_4_4dr_HXz.jpg,Chevrolet,Impala,2017,HXz.jpg
48318,Ford_Explorer_2015_32_18_290_35_6_78_71_197_17_4WD_7_4_SUV_HZs.jpg,Ford,Explorer,2015,HZs.jpg
24564,Nissan_Pathfinder_2019_44_20_280_35_6_77_69_198_19_4WD_7_4_SUV_HcP.jpg,Nissan,Pathfinder,2019,HcP.jpg
28090,Lincoln_MKT_2015_45_19_360_35_6_76_67_207_16_AWD_7_4_SUV_Hca.jpg,Lincoln,MKT,2015,Hca.jpg
31092,Volkswagen_Atlas_2020_31_18_230_20_4_78_70_198_nan_FWD_7_4_SUV_Hca.jpg,Volkswagen,Atlas,2020,Hca.jpg
49260,Ferrari_GTC4Lusso_2020_300_20_680_63_12_78_54_193_nan_AWD_4_2_2dr_Hcb.jpg,Ferrari,GTC4Lusso,2020,Hcb.jpg
53641,Acura_RDX_2012_34_18_240_23_4_73_65_182_17_AWD_5_4_SUV_HfB.jpg,Acura,RDX,2012,HfB.jpg
60822,Ford_Flex_2012_37_19_260_35_6_75_68_201_16_AWD_7_4_4dr_HfV.jpg,Ford,Flex,2012,HfV.jpg
1722,Bentley_Flying Spur_2020_214_21_620_60_12_77_58_209_nan_AWD_5_4_4dr_HhN.jpg,Bentley,Flying Spur,2020,HhN.jpg
63680,Aston Martin_Vanquish_2019_293_20_580_60_12_75_51_186_13_RWD_2_2_2dr_Hha.jpg,Aston Martin,Vanquish,2019,Hha.jpg
939,Nissan_Sentra_2013_16_16_130_18_4_69_58_182_30_FWD_5_4_4dr_HjF.jpg,Nissan,Sentra,2013,HjF.jpg
24466,Audi_TT_2020_45_18_220_20_4_72_53_164_23_AWD_4_2_2dr_Hjw.jpg,Audi,TT,2020,Hjw.jpg
48639,Nissan_Frontier_2017_28_16_260_40_6_72_70_205_15_4WD_5_4_Pickup_HmF.jpg,Nissan,Frontier,2017,HmF.jpg
28159,INFINITI_QX60_2016_44_18_260_35_6_77_68_196_19_AWD_7_4_SUV_HnB.jpg,INFINITI,QX60,2016,HnB.jpg
27245,Kia_Sportage_2013_19_16_170_24_4_73_64_174_20_FWD_5_4_SUV_HqN.jpg,Kia,Sportage,2013,HqN.jpg
54191,Ferrari_GTC4Lusso_2017_298_20_680_63_12_78_54_193_12_AWD_4_2_2dr_Hue.jpg,Ferrari,GTC4Lusso,2017,Hue.jpg
52090,Tesla_Model X_2016_74_20_510_nan_nan_78_66_198_nan_AWD_5_4_SUV_HvP.jpg,Tesla,Model X,2016,HvP.jpg
46903,Lexus_RX_2014_41_18_270_35_6_74_66_187_18_AWD_5_4_SUV_Hvn.jpg,Lexus,RX,2014,Hvn.jpg
54916,Honda_Clarity_2009_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_Hwg.jpg,Honda,Clarity,2009,Hwg.jpg
7922,FIAT_500e_2017_32_15_110_nan_nan_64_60_142_nan_FWD_4_2_2dr_Hwv.jpg,FIAT,500e,2017,Hwv.jpg
1344,Honda_Insight_2013_18_15_980_13_4_66_56_172_41_FWD_5_4_4dr_HxI.jpg,Honda,Insight,2013,HxI.jpg
2028,Volvo_XC60_2015_37_18_250_25_5_74_67_182_18_AWD_5_4_SUV_HyQ.jpg,Volvo,XC60,2015,HyQ.jpg
50483,Acura_RDX_2013_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_IAE.jpg,Acura,RDX,2013,IAE.jpg
11811,Buick_Envision_2020_37_18_190_25_4_72_66_183_21_AWD_5_4_SUV_IBV.jpg,Buick,Envision,2020,IBV.jpg
40426,Nissan_NV200_2014_20_15_130_20_4_68_73_186_24_FWD_2_4_Van_IDn.jpg,Nissan,NV200,2014,IDn.jpg
22447,Kia_Sorento_2020_37_19_290_33_6_74_66_189_18_AWD_7_4_SUV_IFB.jpg,Kia,Sorento,2020,IFB.jpg
60728,Dodge_Journey_2014_28_19_280_36_6_72_66_192_16_AWD_5_4_SUV_IGj.jpg,Dodge,Journey,2014,IGj.jpg
23641,Audi_Q5_2020_43_18_240_20_4_74_65_183_22_AWD_5_4_SUV_IKs.jpg,Audi,Q5,2020,IKs.jpg
42942,Lincoln_Navigator_2017_71_22_380_35_6_78_78_207_15_RWD_7_4_SUV_IPD.jpg,Lincoln,Navigator,2017,IPD.jpg
34227,Mazda_MAZDA6_2013_27_18_170_25_4_72_57_193_21_FWD_5_4_4dr_IQK.jpg,Mazda,MAZDA6,2013,IQK.jpg
29982,Rolls-Royce_Wraith_2015_294_20_620_66_12_76_59_207_13_RWD_4_2_2dr_ISI.jpg,Rolls-Royce,Wraith,2015,ISI.jpg
44775,GMC_Canyon_2015_25_16_200_25_4_74_70_nan_20_RWD_5_4_Pickup_ISk.jpg,GMC,Canyon,2015,ISk.jpg
59234,Mazda_CX-3_2020_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_IUx.jpg,Mazda,CX-3,2020,IUx.jpg
45175,Subaru_Forester_2020_24_17_180_25_4_71_67_182_26_AWD_5_4_SUV_IVp.jpg,Subaru,Forester,2020,IVp.jpg
54807,Rolls-Royce_Ghost_2011_246_19_560_66_12_nan_nan_nan_13_RWD_5_4_4dr_IVv.jpg,Rolls-Royce,Ghost,2011,IVv.jpg
17854,Land Rover_Range Rover_2017_94_20_250_30_6_78_72_196_22_4WD_5_4_SUV_IZR.jpg,Land Rover,Range Rover,2017,IZR.jpg
23175,Rolls-Royce_Phantom_2014_474_21_450_68_12_78_64_239_nan_RWD_5_4_4dr_IZT.jpg,Rolls-Royce,Phantom,2014,IZT.jpg
32629,Kia_Sportage_2020_28_18_180_24_4_73_65_176_22_AWD_5_4_SUV_IZa.jpg,Kia,Sportage,2020,IZa.jpg
23530,Chevrolet_Spark_2020_17_15_980_14_4_62_58_143_30_FWD_4_4_4dr_IbB.jpg,Chevrolet,Spark,2020,IbB.jpg
29379,Ford_Transit Connect Wagon_2016_29_16_160_25_4_72_72_189_19_FWD_6_4_Van_IdA.jpg,Ford,Transit Connect Wagon,2016,IdA.jpg
44397,Bentley_Flying Spur_2013_184_20_550_60_12_77_55_208_11_AWD_5_4_4dr_Idf.jpg,Bentley,Flying Spur,2013,Idf.jpg
14439,Aston Martin_DBS_2008_262_20_510_59_12_75_50_185_11_RWD_2_2_2dr_Idh.jpg,Aston Martin,DBS,2008,Idh.jpg
15600,Mercedes-Benz_SLC Class_2020_64_18_380_30_6_71_51_163_20_RWD_2_2_Convertible_Iex.jpg,Mercedes-Benz,SLC Class,2020,Iex.jpg
1486,Subaru_Outback_2017_25_17_170_25_4_72_66_189_25_AWD_5_4_SUV_IfE.jpg,Subaru,Outback,2017,IfE.jpg
59402,Kia_Soul EV_2015_33_16_100_nan_nan_70_63_163_nan_FWD_5_4_4dr_IiX.jpg,Kia,Soul EV,2015,IiX.jpg
40584,Cadillac_XTS_2014_49_18_300_36_6_72_59_- T_nan_FWD_5_4_4dr_IrF.jpg,Cadillac,XTS,2014,IrF.jpg
13613,BMW_X5_2020_82_20_520_44_8_78_68_194_16_AWD_5_4_SUV_Iue.jpg,BMW,X5,2020,Iue.jpg
40161,Jeep_Cherokee_1999_16_15_120_25_4_69_63_167_21_RWD_5_2_SUV_Ius.jpg,Jeep,Cherokee,1999,Ius.jpg
63428,Honda_Passport_1999_26_16_200_32_6_70_68_184_16_RWD_5_4_SUV_IwI.jpg,Honda,Passport,1999,IwI.jpg
19244,Cadillac_CT6_2016_58_18_260_20_4_74_57_204_22_RWD_5_4_4dr_IxF.jpg,Cadillac,CT6,2016,IxF.jpg
364,Ford_Transit Connect Wagon_2019_31_16_160_20_4_72_71_190_nan_FWD_6_4_Van_Ixj.jpg,Ford,Transit Connect Wagon,2019,Ixj.jpg
20704,Kia_Soul_2013_19_18_160_20_4_70_63_161_23_FWD_5_4_4dr_Ixr.jpg,Kia,Soul,2013,Ixr.jpg
39629,Kia_Sedona_2012_29_17_270_35_6_78_69_202_18_FWD_7_4_Van_JDX.jpg,Kia,Sedona,2012,JDX.jpg
60797,Lincoln_Continental_1999_38_16_270_46_8_73_56_208_17_FWD_5_4_4dr_JDx.jpg,Lincoln,Continental,1999,JDx.jpg
42738,Acura_RDX_2014_35_18_270_35_6_73_66_183_19_AWD_5_4_SUV_JFa.jpg,Acura,RDX,2014,JFa.jpg
25957,Dodge_Durango_2012_40_20_290_36_6_75_70_199_16_RWD_7_4_SUV_JJu.jpg,Dodge,Durango,2012,JJu.jpg
3468,Toyota_Land Cruiser_2020_85_18_380_57_8_78_74_194_13_4WD_8_4_SUV_JNw.jpg,Toyota,Land Cruiser,2020,JNw.jpg
60174,Mercedes-Benz_CLA Class_2019_53_19_370_20_4_70_55_184_23_AWD_5_4_4dr_JSt.jpg,Mercedes-Benz,CLA Class,2019,JSt.jpg
830,Chevrolet_TrailBlazer_2002_30_17_270_42_6_74_77_nan_16_RWD_5_4_SUV_JZy.jpg,Chevrolet,TrailBlazer,2002,JZy.jpg
60771,Mitsubishi_Outlander_2012_22_16_160_24_4_70_66_183_23_FWD_5_4_SUV_JaF.jpg,Mitsubishi,Outlander,2012,JaF.jpg
44271,Nissan_Titan_2015_32_18_310_56_8_79_74_224_13_RWD_6_4_Pickup_Jbm.jpg,Nissan,Titan,2015,Jbm.jpg
15971,Honda_CR-V_2020_27_18_190_15_4_73_66_182_nan_FWD_5_4_SUV_JhB.jpg,Honda,CR-V,2020,JhB.jpg
8157,Jeep_Cherokee_2001_17_15_190_40_6_69_63_167_17_RWD_5_2_SUV_JhL.jpg,Jeep,Cherokee,2001,JhL.jpg
51983,Volvo_XC90_2014_41_18_240_32_6_76_70_189_16_AWD_7_4_SUV_Jhz.jpg,Volvo,XC90,2014,Jhz.jpg
26944,Nissan_Versa_2013_12_15_100_16_4_66_60_176_26_FWD_5_4_4dr_JjS.jpg,Nissan,Versa,2013,JjS.jpg
29269,Porsche_Panamera_2019_90_19_330_30_6_76_56_198_19_AWD_4_4_4dr_Jnp.jpg,Porsche,Panamera,2019,Jnp.jpg
54912,Chevrolet_Blazer_2000_22_15_190_43_6_67_64_nan_15_4WD_4_2_SUV_JpK.jpg,Chevrolet,Blazer,2000,JpK.jpg
38996,Toyota_Mirai_2017_57_17_150_nan_nan_71_60_192_nan_FWD_4_4_4dr_Jsj.jpg,Toyota,Mirai,2017,Jsj.jpg
26199,INFINITI_QX80_2016_63_20_400_56_8_79_75_208_14_RWD_7_4_SUV_JtC.jpg,INFINITI,QX80,2016,JtC.jpg
5431,Mercedes-Benz_GLA Class_2017_49_19_370_20_4_71_58_175_22_AWD_5_4_SUV_JtJ.jpg,Mercedes-Benz,GLA Class,2017,JtJ.jpg
15960,Rolls-Royce_Wraith_2017_315_20_620_66_12_76_59_208_12_RWD_4_2_2dr_Jto.jpg,Rolls-Royce,Wraith,2017,Jto.jpg
16285,Nissan_NV200_2019_22_15_130_20_4_68_73_186_24_FWD_2_4_Van_Jtv.jpg,Nissan,NV200,2019,Jtv.jpg
7023,Mercedes-Benz_G Class_2019_147_20_570_40_8_78_77_191_nan_AWD_5_4_SUV_JvW.jpg,Mercedes-Benz,G Class,2019,JvW.jpg
56375,Dodge_Charger_2014_30_20_370_57_8_75_58_199_15_RWD_5_4_4dr_JyC.jpg,Dodge,Charger,2014,JyC.jpg
41895,Dodge_Journey_2013_30_19_280_36_6_72_66_192_16_AWD_5_4_4dr_KIK.jpg,Dodge,Journey,2013,KIK.jpg
8859,Acura_ILX_2017_27_17_200_24_4_70_55_181_25_FWD_5_4_4dr_KIW.jpg,Acura,ILX,2017,KIW.jpg
32266,Mitsubishi_Outlander Sport_2016_20_18_140_20_4_71_64_171_24_FWD_5_4_SUV_KJT.jpg,Mitsubishi,Outlander Sport,2016,KJT.jpg
12943,Subaru_Forester_2013_22_16_170_25_4_70_65_179_21_AWD_5_4_SUV_KKH.jpg,Subaru,Forester,2013,KKH.jpg
20688,Lamborghini_Aventador_2013_441_19_700_65_12_79_44_188_11_AWD_2_2_Convertible_KLf.jpg,Lamborghini,Aventador,2013,KLf.jpg
44250,BMW_i8_2014_135_20_350_15_3_76_50_184_nan_AWD_4_2_2dr_KNc.jpg,BMW,i8,2014,KNc.jpg
46273,Chevrolet_Blazer_1999_18_15_190_43_6_67_64_nan_17_RWD_4_2_SUV_KNk.jpg,Chevrolet,Blazer,1999,KNk.jpg
41199,Honda_Clarity_2003_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_KNx.jpg,Honda,Clarity,2003,KNx.jpg
52501,Subaru_WRX_2012_25_17_260_25_4_70_58_180_17_AWD_5_4_4dr_KRI.jpg,Subaru,WRX,2012,KRI.jpg
42361,Audi_Q7_2012_51_19_220_30_6_78_68_200_17_AWD_7_4_SUV_KXg.jpg,Audi,Q7,2012,KXg.jpg
17758,Land Rover_Discovery_2003_40_18_210_46_8_74_76_185_12_4WD_5_4_SUV_Kcx.jpg,Land Rover,Discovery,2003,Kcx.jpg
20890,Honda_Passport_2000_26_16_200_32_6_70_68_178_16_RWD_5_4_SUV_KfZ.jpg,Honda,Passport,2000,KfZ.jpg
48421,Toyota_Land Cruiser_2014_79_18_380_57_8_77_74_194_13_4WD_8_4_SUV_KjW.jpg,Toyota,Land Cruiser,2014,KjW.jpg
9648,INFINITI_Q60_2016_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_Kmw.jpg,INFINITI,Q60,2016,Kmw.jpg
5886,Nissan_Rogue_2020_26_17_170_25_4_72_68_184_25_AWD_5_4_SUV_Kpk.jpg,Nissan,Rogue,2020,Kpk.jpg
18509,Lincoln_Navigator_2014_56_18_310_54_8_78_78_206_14_RWD_7_4_SUV_Krf.jpg,Lincoln,Navigator,2014,Krf.jpg
52054,Audi_A3_2013_27_17_200_20_4_78_56_169_21_FWD_5_4_4dr_Ksa.jpg,Audi,A3,2013,Ksa.jpg
28571,Honda_Clarity_2005_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_KtC.jpg,Honda,Clarity,2005,KtC.jpg
20568,Volkswagen_Tiguan_2015_37_19_200_20_4_71_67_174_21_FWD_5_4_SUV_KvR.jpg,Volkswagen,Tiguan,2015,KvR.jpg
33382,Volkswagen_e-Golf_2016_28_16_110_nan_nan_70_57_168_nan_FWD_5_4_4dr_KxA.jpg,Volkswagen,e-Golf,2016,KxA.jpg
22886,Ford_Expedition_2020_72_22_370_35_6_79_76_210_17_RWD_7_4_SUV_Kzc.jpg,Ford,Expedition,2020,Kzc.jpg
